Ticker,Date,Close,ChangePct,Market Cap,YTDpct,Beta,AnalystRating,RecentEarnings,UpcomingEarnings,Sector,FailReason
PRU,2025-09-29,103.7,-0.68,36.75B,-12.32,1.01,,,,LIFE INSURANCE,"StochRSI,MA50x200"
PRVA,2025-09-29,24.32,1.5,2.94B,23.83,1.01,,,,SERVICES-HEALTH SERVICES,"MarketCap,StochRSI,MA50x200"
PRZO,2025-09-29,1.51,-4.72,29.83M,-28.2,0.34,,,,"ParaZero Technologies Ltd is an aerospace company that is focused on drone safety systems and engaged in the business of designing, developing, and providing autonomous parachute safety systems for commercial drones, also known as unmanned aerial systems. The ParaZero SafeAir system of the company applies real-time data analytics to identify and mitigate flight risks autonomously and increase safety for bystanders while protecting the loss of expensive drones, equipment, and payloads.","Universe,Volume,MarketCap,Beta,StochRSI"
PSA,2025-09-29,288.12,0.64,50.23B,-2.85,0.62,,,,REAL ESTATE INVESTMENT TRUSTS,"Beta,StochRSI,MA50x200"
PSBD,2025-09-29,12.29,1.32,389.69M,-20.09,,,,,"Palmer Square Capital BDC Inc is a financial services company that lends to and invests in corporate debt securities of companies, including small to large private U.S. companies. Their investment objective is to maximize total return, comprised of current income and capital appreciation.","Volume,MarketCap,Beta,MA50x200"
PSEC,2025-09-29,2.64,1.15,1.21B,-39.17,0.74,,,,"Prospect Capital Corp is a closed-end investment company based in the United States. Its investment objective is to generate both current income and long-term capital appreciation through debt and equity investments. The company invests mainly in senior and subordinated debt and equity of private companies for acquisitions, divestitures, growth, development, recapitalizations, and other purposes. It makes investments, including lending in private equity, sponsored transactions, directly to companies, investments in structured credit, real estate, and syndicated debt.","Universe,MarketCap,Beta,StochRSI,MA50x200"
PSFE,2025-09-29,13.04,0.97,759.71M,-24.7,1.9,,,,"Paysafe Ltd is an integrated payments platform. Its core purpose is to enable businesses and consumers to connect and transact seamlessly through capabilities in payment processing, digital wallet, and online cash solutions. The company provides payment solutions through three primary lines of business: Integrated Processing, Digital Wallet and eCash Solutions. It derives a majority of revenue from the USA followed by Germany, the UK, and all other countries.","Volume,MarketCap,MA50x200"
PSHG,2025-09-29,1.92,-2.04,24.37M,1.05,0.6,,,,Performance Shipping Inc is a provider of shipping transportation services through its ownership of tanker vessels. The company's vessels are employed on time charters with liner companies carrying containerized cargo along various shipping routes. It owns and operates six Aframax tanker vessels.,"Universe,Volume,MarketCap,Beta,StochRSI"
PSIG,2025-09-29,0.48,0.81,12.47M,-21.89,,,,,"PS International Group Ltd is a freight forwarding service provider in Hong Kong with networks across the globe. It provides air and ocean export and import freight forwarding services with optional ancillary logistics-related services such as cargo pick up, cargo handling at ports, and local transportation and warehousing-related services such as repackaging, labeling, palletization, preparation of shipping documentation, arrangement of customs clearance, and warehousing to meet the requirements of customers. The company generates the majority of its revenue from Air freight services.","Universe,Volume,MarketCap,Beta,MA50x200"
PSIX,2025-09-29,104.4,0.66,2.39B,257.17,1.34,,,,ENGINES & TURBINES,"MarketCap,YTD"
PSKY,2025-09-29,19.62,3.73,20.74B,67.16,,,,,TELEVISION BROADCASTING STATIONS,"Beta,YTD,StochRSI"
PSMT,2025-09-29,122.47,1.27,3.72B,31.82,0.81,,,,RETAIL-VARIETY STORES,"Volume,Beta,StochRSI"
PSN,2025-09-29,82.44,1.2,8.70B,-8.92,0.68,,,,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,"Beta,StochRSI"
PSNL,2025-09-29,6.41,6.13,535.61M,2.23,2.57,,,,SERVICES-MEDICAL LABORATORIES,"MarketCap,StochRSI"
PSNY,2025-09-29,0.96,0.32,2.03B,-12.78,1.73,,,,"Polestar Automotive Holding UK PLC operates as an electric vehicle manufacturer. It engages in designing products that are engineered to excite consumers and drive change. Polestar defines market standards in design, technology, and sustainability. Polestar was established as a premium electric car brand by Volvo Cars and Geely Holdings. Polestar has produced two electric performance cars, namely Polestar 1 and Polestar 2. Geographically, it derives a majority of revenue from the United Kingdom.","Universe,MarketCap,StochRSI,MA50x200"
PSQH,2025-09-29,2.0,-0.74,92.74M,-54.94,1.31,,,,SERVICES-ADVERTISING,"Universe,Volume,MarketCap,YTD,MA50x200"
PSTG,2025-09-29,83.45,1.27,27.08B,33.54,1.63,,,,COMPUTER STORAGE DEVICES,
PSTL,2025-09-29,15.68,-1.32,391.01M,21.64,0.5,,,,REAL ESTATE INVESTMENT TRUSTS,"Volume,MarketCap,Beta"
PSTV,2025-09-29,0.81,31.79,61.26M,-31.08,1.22,,,,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"Universe,MarketCap,StochRSI,MA50x200"
PSX,2025-09-29,137.35,-1.51,56.36B,20.05,0.73,,,,PETROLEUM REFINING,"Beta,StochRSI"
PTC,2025-09-29,203.89,0.46,24.31B,11.41,1.02,,,,SERVICES-PREPACKAGED SOFTWARE,
PTCT,2025-09-29,60.59,2.72,4.69B,32.07,1.05,,,,PHARMACEUTICAL PREPARATIONS,
PTEN,2025-09-29,5.34,-4.3,2.15B,-37.4,1.28,,,,DRILLING OIL & GAS WELLS,"MarketCap,StochRSI,MA50x200"
PTGX,2025-09-29,65.06,-3.5,4.19B,66.91,0.95,,,,PHARMACEUTICAL PREPARATIONS,"Beta,YTD,StochRSI"
PTHL,2025-09-29,0.83,4.35,11.27M,-80.21,,,,,"Pheton Holdings Ltd is a healthcare solutions provider dedicated to developing and commercializing treatment software and devices used for brachytherapy. Its proprietary treatment planning system is a type of radiation therapy used in treating cancer patients by placing radioactive sources inside the patient that kill cancer cells and shrink tumors. Its proprietary treatment planning system, FTTPS, is designed to promote the efficiency, accuracy, and safety of brachytherapy. FTTPS is a user-oriented treatment planning system, or TPS, for treating a wide variety of malignant tumors, which can determine the target volume, prescription dose, and dose limitation to protect OARs and produce a safe, effective, and accurate dose distribution plan for brachytherapy for cancer patients.","Universe,MarketCap,Beta,YTD,StochRSI,MA50x200"
PTHS,2025-09-29,32.87,-2.77,103.48M,99.18,,,,,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)","Volume,MarketCap,Beta,YTD"
PTIX,2025-09-29,4.11,-4.2,8.22M,-43.49,0.06,,,,PHARMACEUTICAL PREPARATIONS,"Universe,MarketCap,Beta,StochRSI,MA50x200"
PTLE,2025-09-29,0.19,-0.79,7.11M,-98.46,,,,,"PTL Ltd is a holding company. Through its subsidiaries, it is an established bunkering facilitator providing marine fuel logistics services for vessel refuelling, serving the Asia Pacific market. The company's services mainly involve facilitating with its suppliers to supply fuel for the use by the customers' vessels at various ports along their voyages in the Asia Pacific region; arranging vessel refuelling activities at competitive pricing to the customers; offering trade credit to the customers for vessel refuelling; handling unforeseeable circumstances faced by the customers and providing contingency solutions to the customers on time; and handling disputes, mainly concerning quality and quantity issues on marine fuel. The company derives its maximum revenue from Hong Kong.","Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
PTLO,2025-09-29,6.38,0.87,454.44M,-31.23,1.21,,,,RETAIL-EATING PLACES,"MarketCap,StochRSI,MA50x200"
PTNM,2025-09-29,11.2,14.99,223.27M,194.74,,,,,"Pitanium Ltd is a retailer in Hong Kong focusing on the sale of its proprietary brand of skincare and personal care products, especially haircare products, namely PITANIUM and BIG PI online and offline with six retail stores situated in Prime shopping destinations in Hong Kong. The company emphasizes product design and development with an in-house product development team working closely with its original equipment manufacturing (OEM) and original design manufacturing (ODM) suppliers.","MarketCap,Beta,YTD,StochRSI,MA50x200"
PTON,2025-09-29,8.43,-1.58,3.49B,-4.53,2.42,,,,"SPORTING & ATHLETIC GOODS, NEC",StochRSI
PUBM,2025-09-29,8.56,2.04,383.62M,-42.27,1.6,,,,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","MarketCap,StochRSI,MA50x200"
PULM,2025-09-29,4.54,2.48,16.18M,-40.65,0.49,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,Beta,MA50x200"
PUMP,2025-09-29,5.41,-1.9,573.90M,-45.14,1.42,,,,"OIL & GAS FIELD SERVICES, NEC","MarketCap,StochRSI,MA50x200"
PVBC,2025-09-29,12.57,-0.98,225.68M,12.69,0.72,,,,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED","Volume,MarketCap,Beta"
PVH,2025-09-29,85.14,-1.89,4.18B,-18.81,1.35,,,,"MEN'S & BOYS' FURNISHGS, WORK CLOTHG, & ALLIED GARMENTS",
PVL,2025-09-29,1.83,-0.61,60.80M,28.96,0.51,,,,CRUDE PETROLEUM & NATURAL GAS,"Universe,Volume,MarketCap,Beta,StochRSI"
PVLA,2025-09-29,60.05,0.76,659.05M,400.38,,,,,PHARMACEUTICAL PREPARATIONS,"Volume,MarketCap,Beta,YTD"
PW,2025-09-29,1.05,5.82,3.37M,-18.5,0.6,,,,REAL ESTATE INVESTMENT TRUSTS,"Universe,Volume,MarketCap,Beta,StochRSI"
PWM,2025-09-29,0.63,14.71,25.43M,-54.36,0.85,,,,Prestige Wealth Inc is engaged in providing private wealth management services and asset management to high-net-worth and ultra-high-net-worth individuals and enterprises through its subsidiaries.,"Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
PWP,2025-09-29,21.55,0.65,1.37B,-8.49,1.28,,,,FINANCE SERVICES,MarketCap
PWR,2025-09-29,408.83,0.84,60.41B,29.58,1.3,,,,ELECTRICAL WORK,StochRSI
PX,2025-09-29,11.17,-0.54,1.23B,-13.01,1.09,,,,INVESTMENT ADVICE,"Volume,MarketCap"
PXLW,2025-09-29,9.82,2.24,51.27M,9.17,1.47,,,,SEMICONDUCTORS & RELATED DEVICES,"Volume,MarketCap"
PXS,2025-09-29,2.87,0.17,30.04M,-24.87,0.44,,,,"Pyxis Tankers Inc is an international maritime transportation company focused on mid-sized eco-vessels for the product tanker and dry-bulk sectors. It owns a fleet that comprises double-hull product tankers employed under a mix of short- and medium-term time charters and spot charters. The fleet owned by the company includes Konkar Ormi, Pyxis Lamda, Konkar Venture, Pyxis Karteria, and others. Each of the vessels in the fleet is capable of transporting refined petroleum products, such as naphtha, gasoline, jet fuel, kerosene, diesel, fuel oil, and other liquid bulk items, such as vegetable oils and organic chemicals. The company operates under two reportable segments, Tanker Vessels, which derive maximum revenue, and Dry-bulk Vessels.","Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
PYPD,2025-09-29,3.31,-0.6,53.02M,8.69,0.51,,,,"PolyPid Ltd is a clinical-stage biopharmaceutical company engaged in the research and development of products based on PLEX (Polymer-Lipid Encapsulation MatriX), the company's proprietary drug delivery technology. PLEX is capable of encapsulating many types of drugs to enable targeted, localized drug delivery into the body over extended periods of time with pre-determined release rates thus optimizing drug treatment regimens. BonyPid, PolyPid, Opzifend, Ssisurg, Elyfssi, Baczenssi, Opzifend and Bacyssio are trademarks of the company. Its product candidate include D-PLEX100 for prevention of SSI in soft tissue and OncoPLEX which can be a potential Intra-tumoral therapy.","Universe,Volume,MarketCap,Beta"
PYPL,2025-09-29,69.7,3.57,64.30B,-19.12,1.34,,,,"SERVICES-BUSINESS SERVICES, NEC","StochRSI,MA50x200"
PYXS,2025-09-29,2.23,4.44,132.72M,32.25,1.42,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap"
PZG,2025-09-29,1.33,5.12,98.51M,285.95,0.51,,,,METAL MINING,"Universe,Volume,MarketCap,Beta,YTD,StochRSI"
PZZA,2025-09-29,47.84,1.78,1.54B,10.52,0.82,,,,RETAIL-EATING PLACES,"MarketCap,Beta,StochRSI"
QBTS,2025-09-29,25.86,-3.36,9.15B,169.09,2.32,,,,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,"YTD,StochRSI"
QCOM,2025-09-29,165.72,-2.06,182.57B,7.86,1.62,,,,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,StochRSI
QCRH,2025-09-29,75.7,-1.37,1.30B,-4.5,1.02,,,,STATE COMMERCIAL BANKS,"Volume,MarketCap"
QDEL,2025-09-29,29.11,2.75,1.92B,-35.37,1.14,,,,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,"MarketCap,StochRSI,MA50x200"
QETA,2025-09-18,11.18,0.99,41.90M,5.67,,,,,BLANK CHECKS,"Volume,MarketCap,Beta,StochRSI"
QGEN,2025-09-29,43.95,0.11,9.52B,-4.02,0.63,,,,"Qiagen offers proprietary sample and assay technology to extract, purify, amplify, and interpret DNA, RNA, and proteins. The company's sales are split almost evenly between applications in life sciences and molecular diagnostics. Qiagen generates nearly 90% of its revenue from consumables with the balance coming from instrumentation and related services. The Americas account for the largest portion of the firm's revenue (52% of 2024 sales), followed by EMEA (33%), and the Asia-Pacific (15%).",Beta
QIPT,2025-09-29,2.64,-1.49,116.43M,-8.97,0.78,,,,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC","Universe,Volume,MarketCap,Beta"
QLGN,2025-09-29,5.41,6.92,8.58M,28.77,0.43,,,,PHARMACEUTICAL PREPARATIONS,"MarketCap,Beta,StochRSI,MA50x200"
QLYS,2025-09-29,136.16,-0.37,4.93B,-1.99,1.09,,,,SERVICES-PREPACKAGED SOFTWARE,"Volume,StochRSI,MA50x200"
QMCO,2025-09-29,9.7,2.32,126.27M,-82.18,1.96,,,,COMPUTER STORAGE DEVICES,"MarketCap,YTD,StochRSI,MA50x200"
QMMM,2025-09-26,119.4,19.4,6.83B,8744.44,,,,,"QMMM Holdings Ltd is a digital advertising and marketing production services company. It operates through its two wholly owned subsidiaries: ManyMany Creations and Quantum Matrix. It has used interactive design, animation, art-tech and virtual technologies in over 500 commercial campaigns. The company has worked with large domestic and international banks, real estate developers, amusement parks, top international athletic apparel and footwear brands, and luxury cosmetic products and international brands for their advertising and creation work in Hong Kong. Its clients include local and international banks, real-estate developers, luxury brands, high fashion houses, and theme parks.","Beta,YTD"
QNCX,2025-09-29,1.63,1.24,86.48M,-13.3,0.28,,,,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)","Universe,Volume,MarketCap,Beta,StochRSI"
QNST,2025-09-29,15.68,-3.03,928.91M,-32.88,1.17,,,,"SERVICES-BUSINESS SERVICES, NEC","MarketCap,MA50x200"
QNTM,2025-09-29,16.05,-1.65,62.29M,293.38,,,,,"Quantum BioPharma Ltd is a biopharmaceutical company dedicated to building a portfolio of inventive assets and biotech solutions for the treatment of challenging neurodegenerative and metabolic disorders and alcohol misuse disorders with drug candidates in different stages of development. Through its wholly owned subsidiary, it is focused on the research and development of its lead compound, Lucid-MS. Lucid-MS is a patented new chemical entity shown to prevent and reverse myelin degradation, the underlying mechanism of multiple sclerosis, in preclinical models. The company maintains a portfolio of strategic investments through its wholly owned subsidiary, which represents loans secured by residential or commercial property.","Volume,MarketCap,Beta,YTD,StochRSI"
QRHC,2025-09-29,1.59,-1.85,33.55M,-75.0,1.0,,,,REFUSE SYSTEMS,"Universe,Volume,MarketCap,YTD,StochRSI,MA50x200"
QRVO,2025-09-29,90.86,-2.32,8.62B,30.25,1.52,,,,SEMICONDUCTORS & RELATED DEVICES,StochRSI
QS,2025-09-29,12.41,-1.97,7.17B,124.01,2.13,,,,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES","YTD,StochRSI"
QSEA,2025-09-29,10.14,0.0,115.70M,1.4,,,,,BLANK CHECKS,"Volume,MarketCap,Beta,StochRSI"
QSI,2025-09-29,1.4,-6.04,301.72M,-67.14,2.69,,,,"MEASURING & CONTROLLING DEVICES, NEC","Universe,MarketCap,YTD,StochRSI,MA50x200"
QSR,2025-09-29,65.43,0.8,21.28B,-0.2,0.59,,,,RETAIL-EATING PLACES,"Beta,StochRSI,MA50x200"
QTRX,2025-09-29,5.3,2.12,241.16M,-50.74,1.7,,,,LABORATORY ANALYTICAL INSTRUMENTS,"MarketCap,YTD,StochRSI,MA50x200"
QTTB,2025-09-29,1.92,1.32,23.05M,-44.49,,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
QTWO,2025-09-29,74.38,-0.64,4.67B,-25.28,1.95,,,,SERVICES-PREPACKAGED SOFTWARE,MA50x200
QUAD,2025-09-29,6.46,-1.32,330.60M,-2.81,1.24,,,,COMMERCIAL PRINTING,"Volume,MarketCap"
QUBT,2025-09-29,19.09,-5.24,3.76B,1.79,2.27,,,,SERVICES-PREPACKAGED SOFTWARE,StochRSI
QUIK,2025-09-29,6.04,-1.23,100.53M,-49.54,1.57,,,,SEMICONDUCTORS & RELATED DEVICES,"Volume,MarketCap,StochRSI,MA50x200"
QURE,2025-09-29,59.12,8.86,2.98B,227.53,1.48,,,,PHARMACEUTICAL PREPARATIONS,"MarketCap,YTD,StochRSI"
QVCGA,2025-09-29,14.14,2.69,111.10M,-32.67,,,,,RETAIL-CATALOG & MAIL-ORDER HOUSES,"Volume,MarketCap,Beta"
QXO,2025-09-29,18.87,0.43,12.66B,22.77,,,,,WHOLESALE-LUMBER & OTHER CONSTRUCTION MATERIALS,Beta
R,2025-09-29,187.07,-0.36,7.66B,19.55,1.02,,,,SERVICES-AUTO RENTAL & LEASING (NO DRIVERS),"Volume,StochRSI"
RAAQ,2025-09-29,10.13,-0.1,233.22M,0.8,,,,,BLANK CHECKS,"Volume,MarketCap,Beta,StochRSI"
RAC,2025-09-26,10.24,-0.1,301.16M,3.54,,,,,BLANK CHECKS,"Volume,MarketCap,Beta,StochRSI"
RACE,2025-09-29,482.12,1.42,84.60B,15.78,0.88,,,,"Ferrari designs, engineers, and manufactures some of the world's most expensive luxury cars. With supply carefully controlled to be below demand and a brand steeped in decades of motor racing history, a Ferrari is viewed as a status symbol. In 2024, the company sold 13,752 vehicles at an average price over EUR 480,000 with more than 70% of its vehicles being sold to existing Ferrari clients. Eighty-six percent of revenue is generated from the sale of cars and spare parts and 10% from sponsorship, commercial, and brand activities including racing and lifestyle activities. In 2024, the Europe, Middle East, and Africa region accounted for 47% of revenue, the Americas was 33%, mainland China, Hong Kong, and Taiwan was 8%, and the rest of Asia was 12%.","Volume,Beta,StochRSI"
RAIL,2025-09-29,9.56,0.74,181.52M,0.21,1.01,,,,RAILROAD EQUIPMENT,"Volume,MarketCap,StochRSI"
RAIN,2025-09-29,5.21,-0.89,39.91M,-28.58,0.88,,,,MISC INDUSTRIAL & COMMERCIAL MACHINERY & EQUIPMENT,"Volume,MarketCap,Beta"
RAL,2025-09-29,42.67,-1.11,4.86B,-12.0,,,,,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL","Beta,StochRSI,MA50x200"
RAMP,2025-09-29,28.3,0.53,1.85B,-6.48,1.2,,,,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,"MarketCap,StochRSI,MA50x200"
RAND,2025-09-29,15.0,-1.45,45.20M,-19.96,0.13,,,,"Rand Capital Corp is a closed-end, externally managed, non-diversified investment company. The company's investment objective is to generate current income and, when possible, complement its current income with capital appreciation by focusing its debt and related equity investments in privately-held, lower middle market companies with committed and experienced managements in a broad variety of industries. It predominantly invests in higher-yielding debt instruments.","Volume,MarketCap,Beta,StochRSI,MA50x200"
RANG,2025-09-24,10.29,0.19,165.03M,3.63,,,,,BLANK CHECKS,"Volume,MarketCap,Beta,StochRSI"
RANI,2025-09-29,0.49,1.29,22.99M,-66.7,1.03,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,YTD,StochRSI,MA50x200"
RAPP,2025-09-29,28.1,5.68,1.23B,52.8,,,,,PHARMACEUTICAL PREPARATIONS,"MarketCap,Beta,YTD,StochRSI"
RAPT,2025-09-29,27.38,3.79,436.27M,109.97,1.9,,,,PHARMACEUTICAL PREPARATIONS,"Volume,MarketCap,YTD,StochRSI"
RARE,2025-09-29,30.61,5.26,2.80B,-25.61,1.11,,,,PHARMACEUTICAL PREPARATIONS,"MarketCap,StochRSI,MA50x200"
RAVE,2025-09-29,3.31,-4.2,49.03M,24.72,0.76,,,,WHOLESALE-GROCERIES & RELATED PRODUCTS,"Universe,Volume,MarketCap,Beta"
RAY,2025-09-29,0.51,-2.84,22.67M,-62.85,,,,,"Raytech Holding Ltd is principally engaged in product designing and manufacturing of various product ranges such as Hair Care, Men's Care and Women's Care products. It has sourced and wholesaled a wide range of personal care electrical appliances, which can be broadly classified into seven categories: hair styling series, including hair dryer, hair straightener and curling iron; trimmer series, including facial shaver, nose trimmer and eyebrow trimmer; eyelash curler; neck care series; nail care series; tooling and other personal care appliances such as body and facial brush, reset brush, callus remover, sonic peeling, handy fan and others. Raytech manufactures products under OEM and ODM.","Universe,MarketCap,Beta,YTD,StochRSI"
