Ticker,Date,Close,ChangePct,Market Cap,YTDpct,Beta,AnalystRating,RecentEarnings,UpcomingEarnings,Sector,FailReason
SHIP,2025-09-26,8.65,-1.48,182.64M,22.87,0.72,,,,"Seanergy Maritime Holdings Corp is an international shipping company that provides marine dry bulk transportation services through the ownership and operation of dry bulk vessels. It generates a majority of its revenue from the vessels. The company's fleet of vessels includes Blueship, Meiship, Kaizenship, Iconship, Titanship, Flagship, Paroship, Worldship, Hellasship, Partnership, Championship, Patriotship, Dukeship, Honorship, Fellowship, Knightship, Lordship, Geniuship, Premiership, Squireship, And Friendship.","Volume,MarketCap,Beta"
SHLS,2025-09-26,7.66,1.06,1.28B,26.61,1.36,,,,SEMICONDUCTORS & RELATED DEVICES,"MarketCap,StochRSI"
SHMD,2025-09-26,3.28,11.17,141.22M,6.13,,,,,"Schmid Group NV is a global supplier of equipment, software and services for various industries such as printed circuit board (PCB), substrate manufacturing, photovoltaics, and glass and energy storage with a focus on the highest end of this market in terms of technology and performance. It focuses on a modular product portfolio of machinery to use in the manufacturing of high-end PCB equipment and semiconductor packaging devices which includes common flexible circuit fabrication techniques such as subtractive, semi-additive processes (SAP) and modified semi-additive processes (mSAP).","Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
SHO,2025-09-26,9.64,1.9,1.83B,-17.25,1.07,,,,HOTELS & MOTELS,"Volume,MarketCap,MA50x200"
SHOO,2025-09-26,33.77,3.26,2.45B,-19.53,1.22,,,,"FOOTWEAR, (NO RUBBER)","MarketCap,StochRSI"
SHOP,2025-09-26,140.25,-2.23,182.28B,30.43,2.21,,,,SERVICES-PREPACKAGED SOFTWARE,
SHOT,2025-09-26,0.28,12.24,61.12M,-62.07,1.34,,,,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS","Universe,Volume,MarketCap,YTD"
SHPH,2025-09-26,4.01,-3.26,4.29M,-81.15,0.24,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
SHW,2025-09-26,341.91,0.53,85.25B,2.63,0.99,,,,"RETAIL-BUILDING MATERIALS, HARDWARE, GARDEN SUPPLY",Beta
SI,2025-09-26,12.1,-3.2,246.36M,-19.6,,,,,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"Volume,MarketCap,Beta"
SIBN,2025-09-26,14.05,-0.64,606.13M,0.86,1.11,,,,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"Volume,MarketCap,MA50x200"
SIDU,2025-09-26,1.01,-0.98,35.60M,-66.89,1.65,,,,RADIOTELEPHONE COMMUNICATIONS,"Universe,Volume,MarketCap,YTD,MA50x200"
SIEB,2025-09-26,2.92,1.39,118.05M,-4.89,0.91,,,,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES","Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
SIF,2025-09-26,7.18,5.28,44.38M,96.17,0.44,,,,AIRCRAFT ENGINES & ENGINE PARTS,"Volume,MarketCap,Beta,YTD"
SIG,2025-09-26,96.05,0.86,3.93B,23.09,1.46,,,,RETAIL-JEWELRY STORES,"Volume,StochRSI"
SIGA,2025-09-26,9.16,4.33,655.91M,46.79,1.16,,,,PHARMACEUTICAL PREPARATIONS,"Volume,MarketCap"
SIGI,2025-09-26,79.84,1.8,4.86B,-13.36,0.46,,,,"FIRE, MARINE & CASUALTY INSURANCE","Volume,Beta,StochRSI,MA50x200"
SII,2025-09-26,81.76,4.5,2.11B,88.04,0.82,,,,"Sprott Inc is an alternative asset manager. The company has four reportable segments: Exchange Listed Products, which derives key revenue, and includes management services to the company's closed-end physical trusts and exchange-traded funds, both of which are actively traded on public securities exchanges; Managed equities segment provides asset management and sub-advisory services to the company's branded funds, fixed-term LPs and managed accounts; Private strategies which provide lending and streaming activities through limited partnership vehicles; and the Corporate segment which provides capital, balance sheet management and enterprise shared services to the company's subsidiaries. Geographically, it derives key revenue from Canada, followed by the United States.","Volume,MarketCap,Beta,YTD,StochRSI"
SILA,2025-09-26,25.12,0.36,1.39B,4.71,,,,,REAL ESTATE INVESTMENT TRUSTS,"Volume,MarketCap,Beta"
SILC,2025-09-26,17.29,-1.2,98.11M,12.49,0.75,,,,"Silicom Ltd designs and manufactures networking and data infrastructure solutions for various servers, server-based systems, and communications devices. Its product categories consist of Server Adapters, Edge Networking Solutions, FPGA-Based Cards, x86 Open Appliances, Bypass Switches, and TAPs. Geographically, it derives a majority of its revenue from North America and also has a presence in Europe and Asia-Pacific.","Volume,MarketCap,Beta"
SILO,2025-09-26,0.77,3.91,7.29M,-18.91,0.71,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
SIMA,2025-09-25,10.52,0.57,322.61M,4.68,,,,,BLANK CHECKS,"Volume,MarketCap,Beta"
SINT,2025-09-26,4.54,0.0,12.53M,24.38,1.58,,,,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"Universe,Volume,MarketCap,StochRSI"
SION,2025-09-26,28.94,5.24,1.28B,15.76,,,,,PHARMACEUTICAL PREPARATIONS,"Volume,MarketCap,Beta,StochRSI"
SIRI,2025-09-26,22.7,1.43,7.64B,2.71,1.13,,,,RADIO BROADCASTING STATIONS,
SISI,2025-09-26,6.2,2.99,5.58M,-94.02,0.7,,,,"Shineco Inc aims to care for a healthy life and improve the quality of life by providing safe, efficient, and high-quality health products and services to society. The company has researched and developed various vitro diagnostic reagents and related medical devices to date, and it also produces and sells healthy and nutritious food.","Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
SITC,2025-09-26,8.92,2.18,467.81M,-40.53,0.95,,,,REAL ESTATE INVESTMENT TRUSTS,"Volume,MarketCap,Beta,StochRSI,MA50x200"
SITE,2025-09-26,129.08,0.55,5.76B,0.03,1.53,,,,WHOLESALE-PROFESSIONAL & COMMERCIAL EQUIPMENT & SUPPLIES,Volume
SITM,2025-09-26,292.76,-0.54,7.61B,30.92,2.51,,,,SEMICONDUCTORS & RELATED DEVICES,Volume
SJ,2025-09-26,0.58,-6.41,24.56M,-42.0,0.28,,,,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,"Universe,Volume,MarketCap,Beta,MA50x200"
SJM,2025-09-26,109.21,1.25,11.65B,-1.94,0.18,,,,"CANNED, FRUITS, VEG, PRESERVES, JAMS & JELLIES","Beta,StochRSI"
SJT,2025-09-26,5.98,-1.64,278.72M,43.75,0.71,,,,OIL ROYALTY TRADERS,"Volume,MarketCap,Beta,StochRSI"
SKBL,2025-09-26,3.7,15.62,48.41M,-20.6,,,,,"Skyline Builders Group Holding Ltd is an holding company operates through its subsidiary. It is a Public Works Contractor company undertaking roads and drainage in Hong Kong. Its construction activities mainly include public civil engineering works, such as road and drainage works, in Hong Kong.","Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
SKE,2025-09-26,18.75,3.82,2.16B,100.11,0.87,,,,"Skeena Resources Ltd is a mining company in development stage focusing on the construction and development of the Eskay Creek project in British Columbia. Eskay Creek is the next global gold development project and represents one of the highest-grade and lowest-cost open-pit precious metals mines, with substantial silver by-product production.","Volume,MarketCap,Beta,YTD"
SKIL,2025-09-26,13.2,2.4,114.97M,-45.02,1.67,,,,SERVICES-PREPACKAGED SOFTWARE,"Volume,MarketCap,StochRSI,MA50x200"
SKIN,2025-09-26,1.97,1.55,249.85M,22.36,2.19,,,,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"Universe,Volume,MarketCap"
SKK,2025-09-26,0.41,-1.5,7.63M,-65.21,,,,,"SKK Holdings Ltd is a civil engineering service provider that specializes in subsurface utility works in Singapore. It construct and maintain various public works and infrastructure projects that serve the society and the environment. Its projects are the subsurface work related to projects undertaken by the Public Utilities Board (PUB) and Singapore Telecommunications Limited. The nature of these projects is related to repairing of pumping mains, sewer maintenance and pipe cable laying.","Universe,Volume,MarketCap,Beta,YTD,MA50x200"
SKLZ,2025-09-26,7.68,5.21,117.73M,44.09,2.34,,,,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,"Volume,MarketCap,StochRSI"
SKT,2025-09-26,33.65,1.78,3.81B,-1.06,0.92,,,,REAL ESTATE INVESTMENT TRUSTS,"Volume,Beta"
SKWD,2025-09-26,47.02,0.62,1.90B,-4.14,0.66,,,,"FIRE, MARINE & CASUALTY INSURANCE","Volume,MarketCap,Beta,StochRSI,MA50x200"
SKX,2025-09-11,63.13,-0.11,,-6.18,0.98,,,,,"MarketCap,Beta,StochRSI"
SKY,2025-09-26,74.31,2.07,4.20B,-13.57,1.44,,,,MOBILE HOMES,"Volume,MA50x200"
SKYE,2025-09-26,4.11,14.17,127.36M,44.21,1.33,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap"
SKYH,2025-09-26,10.08,0.2,341.48M,-11.27,0.8,,,,REAL ESTATE,"Volume,MarketCap,Beta,StochRSI,MA50x200"
SKYQ,2025-09-26,0.45,8.5,10.60M,-60.47,,,,,HAZARDOUS WASTE MANAGEMENT,"Universe,Volume,MarketCap,Beta,YTD,MA50x200"
SKYT,2025-09-26,18.08,17.4,871.02M,34.22,2.47,,,,SEMICONDUCTORS & RELATED DEVICES,"Volume,MarketCap,StochRSI"
SKYW,2025-09-26,101.8,0.18,4.11B,0.71,1.33,,,,"AIR TRANSPORTATION, SCHEDULED",Volume
SKYX,2025-09-26,1.14,-3.39,127.05M,1.79,1.23,,,,ELECTRIC LIGHTING & WIRING EQUIPMENT,"Universe,Volume,MarketCap,MA50x200"
SLAB,2025-09-26,130.64,0.45,4.29B,4.47,1.89,,,,SEMICONDUCTORS & RELATED DEVICES,Volume
SLB,2025-09-26,35.52,2.69,53.06B,-7.5,0.84,,,,"OIL & GAS FIELD SERVICES, NEC","Beta,StochRSI,MA50x200"
SLDB,2025-09-26,6.15,3.89,478.89M,57.69,1.6,,,,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)","Volume,MarketCap,YTD,StochRSI"
SLDE,2025-09-26,14.96,-0.66,1.88B,-26.12,,,,,"FIRE, MARINE & CASUALTY INSURANCE","Volume,MarketCap,Beta,StochRSI,MA50x200"
SLDP,2025-09-26,3.73,-1.45,676.19M,80.19,1.76,,,,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES","Universe,MarketCap,YTD"
SLE,2025-09-26,4.9,-5.59,5.46M,-80.86,1.42,,,,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,"Universe,Volume,MarketCap,YTD,StochRSI,MA50x200"
SLF,2025-09-26,58.94,-0.12,33.03B,0.02,0.72,,,,"Sun Life Financial is one of the Big Three Canadian life insurers. The Canadian business contributed around 38% of adjusted earnings. In that segment, the firm provides health, life insurance, and annuity products to individual and group customers. Its US business is mostly group health and contributed about 20% of the firm's adjusted earnings in 2024. Sun Life also offers life insurance and wealth products in several Asian markets with a strong presence in Hong Kong and the Philippines. The Asia segment contributed around 18% of adjusted 2024 earnings. Its asset management business had around CAD 1.1 trillion total assets under management or administration at the end of 2024 and represents around 34% of the firm's earnings.","Volume,Beta,MA50x200"
SLG,2025-09-26,59.37,-0.55,4.22B,-13.18,1.56,,,,REAL ESTATE INVESTMENT TRUSTS,"Volume,MA50x200"
SLGL,2025-09-26,28.99,3.57,80.76M,185.62,0.49,,,,"Sol-Gel Technologies Ltd is a dermatology company. It is engaged in identifying, developing and commercializing branded and generic topical drug products for the treatment of skin diseases. The company's product candidate pipeline includes SGT-610 (Patidegib Gel 2%), a new chemical entity hedgehog signaling pathway blocker, for the chronic use and prevention of new BCC in Gorlin syndrome patients, and the topical drug candidate SGT-210 for the treatment of Darier Disease and other rare keratosis-related indications such as PC, PPK and Olmsted.","Volume,MarketCap,Beta,YTD"
SLGN,2025-09-26,42.5,2.41,4.55B,-16.75,0.68,,,,METAL CANS,"Volume,Beta,StochRSI,MA50x200"
SLI,2025-09-26,3.75,-0.79,765.16M,140.38,1.61,,,,"Standard Lithium Corp is engaged in the exploration and development of lithium brine properties in the United States. The company is focused on the exploration and development of the Arkansas Lithium Project, which is located in south-central Arkansas. Its other projects comprise the Lanxess Project, and Bristol Dry Lake Project.","Universe,Volume,MarketCap,YTD,StochRSI"
SLM,2025-09-26,27.91,-0.61,5.82B,2.05,1.15,,,,PERSONAL CREDIT INSTITUTIONS,StochRSI
SLND,2025-09-26,4.44,5.21,240.26M,31.75,1.06,,,,HEAVY CONSTRUCTION OTHER THAN BLDG CONST - CONTRACTORS,"Universe,Volume,MarketCap"
SLNG,2025-09-26,4.16,0.0,77.36M,-29.61,0.5,,,,NATURAL GAS DISTRIBUTION,"Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
SLNH,2025-09-26,2.75,-6.46,89.71M,26.15,2.36,,,,FINANCE SERVICES,"Universe,Volume,MarketCap,StochRSI,MA50x200"
SLNO,2025-09-26,64.96,3.57,3.45B,42.11,1.02,,,,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,StochRSI
SLP,2025-09-26,14.89,1.43,299.69M,-46.65,1.1,,,,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,"Volume,MarketCap,StochRSI,MA50x200"
SLQT,2025-09-26,2.03,1.5,350.82M,-47.55,2.42,,,,"INSURANCE AGENTS, BROKERS & SERVICE","Universe,Volume,MarketCap,StochRSI,MA50x200"
SLRC,2025-09-26,15.44,-0.64,842.32M,-5.62,0.61,,,,"SLR Investment Corp is a closed-end externally managed, non-diversified management investment company that has elected to be treated as a business development company. It provides U.S. middle market businesses and intermediaries with bespoke debt financing solutions to fund working capital, acquisition, refinancing and growth capital requirements. It invests majorly in leveraged middle-market companies in the form of senior secured loans, financing leases and to a lesser extent, unsecured loans and equity securities.","Volume,MarketCap,Beta,MA50x200"
SLRX,2025-09-26,3.81,-3.54,3.57M,-85.4,0.5,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,Beta,YTD,MA50x200"
SLS,2025-09-26,1.63,1.24,203.72M,52.34,1.01,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,YTD"
SLSN,2025-09-26,3.31,2.48,233.30M,85.43,,,,,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS","Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
SLSR,2025-09-26,6.01,-2.44,996.22M,86.94,,,,,"Solaris Resources Inc is advancing a portfolio of copper and gold assets in the Americas, which includes a high-grade resource with expansion and additional discovery potential at the Warintza copper and gold project in Ecuador; discovery potential on the grass-roots Tamarugo project in Chile and Capricho and Paco Orco projects in Peru, and the La Verde joint venture project. Geographical segments includes: Mexico, Ecuador, Chile, Peru and Canada.","Volume,MarketCap,Beta,YTD,StochRSI"
SLVM,2025-09-26,43.06,1.03,1.74B,-45.72,1.1,,,,PAPER MILLS,"Volume,MarketCap,MA50x200"
SLXN,2025-09-26,3.68,-2.39,9.47M,-87.67,,,,,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)","Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
SM,2025-09-26,27.58,0.99,3.17B,-31.32,1.2,,,,CRUDE PETROLEUM & NATURAL GAS,"StochRSI,MA50x200"
SMA,2025-09-26,36.9,1.62,2.05B,12.67,,,,,REAL ESTATE INVESTMENT TRUSTS,"Volume,MarketCap,Beta"
SMBC,2025-09-26,54.3,-0.35,613.08M,-3.89,1.08,,,,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED","Volume,MarketCap"
SMBK,2025-09-26,36.61,0.44,623.11M,19.21,0.97,,,,NATIONAL COMMERCIAL BANKS,"Volume,MarketCap,Beta"
SMC,2025-09-26,22.55,0.49,276.05M,-40.36,,,,,NATURAL GAS TRANSMISSION,"Volume,MarketCap,Beta,StochRSI,MA50x200"
SMCI,2025-09-26,45.82,-0.91,27.23B,52.48,2.2,,,,ELECTRONIC COMPUTERS,"YTD,StochRSI"
SMG,2025-09-26,56.05,-0.94,3.24B,-14.7,1.39,,,,AGRICULTURAL CHEMICALS,Volume
SMHI,2025-09-26,6.91,-0.43,186.41M,2.37,1.04,,,,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,"Volume,MarketCap,StochRSI"
SMID,2025-09-26,35.9,-0.53,190.44M,-18.45,1.12,,,,"CONCRETE PRODUCTS, EXCEPT BLOCK & BRICK","Volume,MarketCap"
SMLR,2025-09-26,28.31,-6.29,434.75M,-48.15,2.05,,,,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,"Volume,MarketCap,StochRSI,MA50x200"
SMMT,2025-09-26,20.95,3.41,15.56B,14.17,1.36,,,,PHARMACEUTICAL PREPARATIONS,StochRSI
SMP,2025-09-26,41.12,3.52,904.13M,34.42,0.88,,,,MOTOR VEHICLE PARTS & ACCESSORIES,"Volume,MarketCap,Beta,StochRSI"
SMPL,2025-09-26,24.71,-0.28,2.48B,-36.66,0.6,,,,FOOD AND KINDRED PRODUCTS,"Volume,MarketCap,Beta,MA50x200"
SMR,2025-09-26,38.0,0.8,5.09B,114.57,2.24,,,,FABRICATED PLATE WORK (BOILER SHOPS),"YTD,StochRSI"
SMRT,2025-09-26,1.45,-2.03,272.70M,-17.14,1.73,,,,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,"Universe,Volume,MarketCap"
SMSI,2025-09-26,0.73,1.46,15.66M,-49.66,1.56,,,,SERVICES-PREPACKAGED SOFTWARE,"Universe,Volume,MarketCap,StochRSI,MA50x200"
SMTC,2025-09-26,62.97,2.17,5.46B,1.4,2.27,,,,SEMICONDUCTORS & RELATED DEVICES,StochRSI
SMTI,2025-09-26,31.85,1.95,283.54M,-3.78,1.36,,,,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES","Volume,MarketCap,MA50x200"
SMTK,2025-09-26,1.88,-5.53,10.30M,-40.2,0.03,,,,SEMICONDUCTORS & RELATED DEVICES,"Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
SMWB,2025-09-26,9.54,0.85,809.63M,-31.81,1.38,,,,"Similarweb Ltd provides digital data and analytics that power critical business decisions. The group recognizes revenue from subscriptions to the platform and other subscription products on a straight-line basis over the term of the contract subscription period beginning on the date access to the platform is granted, provided all other revenue recognition criteria have been met. It has geographic presence in Israel, the United States, the United Kingdom, Asia Pacific, Europe, and Other. The group generates the majority of its revenue from the United States.","Volume,MarketCap,MA50x200"
SMX,2025-09-26,1.47,-8.13,17.49M,-99.66,1.37,,,,"SMX (Security Matters) PLC provides one solution to solve both authentication and track and trace challenges in order to uphold supply chain integrity and provide quality assurance and brand accountability to producers of goods. Its technology works as a track and trace system using a marker, a reader, and an algorithm to identify embedded sub-molecular particles in order to track and trace different components along a production process (or any other marked good along a supply chain) to the end producer.","Universe,Volume,MarketCap,YTD,StochRSI,MA50x200"
SMXT,2025-09-26,1.04,2.97,56.48M,-40.23,,,,,CONSTRUCTION - SPECIAL TRADE CONTRACTORS,"Universe,Volume,MarketCap,Beta,MA50x200"
SN,2025-09-26,105.9,-0.16,14.95B,9.11,1.44,,,,"SharkNinja Inc is a product design and technology company that creates 5-star-rated lifestyle solutions through inventive products for consumers around the world. Its product categories include Cleaning, Cooking, Food Preparation, Home Environment and Beauty products. It sells vacuum cleaners, cooking pots, fryers, hair dryers, etc. The SharkNinja Group is expected to carry on the design, production, marketing, and distribution of the Shark and Ninja brands of small household appliances in North America, Europe and other selected international markets (excluding the Asia Pacific Region and Greater China). Currently, the majority of the revenue is derived from the U.S. market.",Volume
SNA,2025-09-26,341.91,1.46,17.84B,2.03,0.87,,,,"CUTLERY, HANDTOOLS & GENERAL HARDWARE","Volume,Beta,StochRSI"
SNAL,2025-09-26,1.02,2.47,38.34M,-51.91,1.34,,,,SERVICES-PREPACKAGED SOFTWARE,"Universe,Volume,MarketCap,YTD,StochRSI,MA50x200"
SNAP,2025-09-26,8.27,-0.72,13.97B,-26.42,1.85,,,,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","StochRSI,MA50x200"
SNBR,2025-09-26,7.25,-0.41,165.09M,-51.51,1.96,,,,HOUSEHOLD FURNITURE,"Volume,MarketCap,YTD,MA50x200"
SNCR,2025-09-26,6.4,-0.62,73.61M,-32.7,1.04,,,,SERVICES-COMPUTER PROGRAMMING SERVICES,"Volume,MarketCap,StochRSI,MA50x200"
SNCY,2025-09-26,11.78,-0.76,628.07M,-18.93,1.44,,,,"AIR TRANSPORTATION, SCHEDULED","Volume,MarketCap,MA50x200"
